ts,voltage,current,power,readable_time
1763072693,236.2,0.243,35.4,2025-11-14 04:24:53 AM
1763072709,236.2,0.243,35.4,2025-11-14 04:25:09 AM
1763072725,236.2,0.243,35.4,2025-11-14 04:25:25 AM
1763072742,236.2,0.243,35.4,2025-11-14 04:25:42 AM
1763072758,236.2,0.243,35.4,2025-11-14 04:25:58 AM
1763072774,236.2,0.243,35.4,2025-11-14 04:26:14 AM
1763072791,236.2,0.243,35.4,2025-11-14 04:26:31 AM
1763072807,236.2,0.243,35.4,2025-11-14 04:26:47 AM
1763072823,236.2,0.243,35.4,2025-11-14 04:27:03 AM
1763072840,236.2,0.243,35.4,2025-11-14 04:27:20 AM
1763072856,236.2,0.243,35.4,2025-11-14 04:27:36 AM
1763072872,236.2,0.243,35.4,2025-11-14 04:27:52 AM
1763072889,236.2,0.243,35.4,2025-11-14 04:28:09 AM
1763072905,236.2,0.243,35.4,2025-11-14 04:28:25 AM
1763072921,236.2,0.243,35.4,2025-11-14 04:28:41 AM
1763072938,236.2,0.243,35.4,2025-11-14 04:28:58 AM
1763072954,236.2,0.243,35.4,2025-11-14 04:29:14 AM
1763072970,236.2,0.243,35.4,2025-11-14 04:29:30 AM
1763072987,236.2,0.243,35.4,2025-11-14 04:29:47 AM
1763073003,236.2,0.243,35.4,2025-11-14 04:30:03 AM
1763073019,236.2,0.243,35.4,2025-11-14 04:30:19 AM
1763073036,236.2,0.243,35.4,2025-11-14 04:30:36 AM
1763073052,236.2,0.243,35.4,2025-11-14 04:30:52 AM
1763073068,236.2,0.243,35.4,2025-11-14 04:31:08 AM
1763073085,236.2,0.243,35.4,2025-11-14 04:31:25 AM
1763073101,236.2,0.243,35.4,2025-11-14 04:31:41 AM
1763073117,233.1,6.171,1284.5,2025-11-14 04:31:57 AM
1763073134,233.1,6.171,1284.5,2025-11-14 04:32:14 AM
1763073150,233.1,6.171,1284.5,2025-11-14 04:32:30 AM
1763073167,233.1,6.171,1284.5,2025-11-14 04:32:47 AM
1763073183,237.1,0.247,35.8,2025-11-14 04:33:03 AM
1763073199,237.1,0.0,0.0,2025-11-14 04:33:19 AM
1763073216,237.1,0.0,0.0,2025-11-14 04:33:36 AM
1763073232,237.1,0.0,0.0,2025-11-14 04:33:52 AM
1763073248,237.1,0.0,0.0,2025-11-14 04:34:08 AM
1763073265,237.1,0.0,0.0,2025-11-14 04:34:25 AM
1763073281,237.1,0.0,0.0,2025-11-14 04:34:41 AM
1763073298,237.1,0.0,0.0,2025-11-14 04:34:58 AM
1763073314,237.1,0.0,0.0,2025-11-14 04:35:14 AM
1763073330,237.1,0.0,0.0,2025-11-14 04:35:30 AM
1763073347,237.1,0.0,0.0,2025-11-14 04:35:47 AM
1763073363,237.1,0.0,0.0,2025-11-14 04:36:03 AM
1763073380,237.1,0.0,0.0,2025-11-14 04:36:20 AM
1763073396,237.1,0.0,0.0,2025-11-14 04:36:36 AM
1763073412,237.1,0.0,0.0,2025-11-14 04:36:52 AM
1763073429,237.1,0.0,0.0,2025-11-14 04:37:09 AM
1763073445,237.1,0.0,0.0,2025-11-14 04:37:25 AM
1763073461,237.1,0.0,0.0,2025-11-14 04:37:41 AM
1763073478,237.1,0.0,0.0,2025-11-14 04:37:58 AM
1763073494,237.1,0.0,0.0,2025-11-14 04:38:14 AM
1763073510,237.1,0.0,0.0,2025-11-14 04:38:30 AM
1763073527,237.1,0.0,0.0,2025-11-14 04:38:47 AM
1763073543,237.1,0.0,0.0,2025-11-14 04:39:03 AM
1763073559,237.1,0.0,0.0,2025-11-14 04:39:19 AM
1763073576,237.1,0.0,0.0,2025-11-14 04:39:36 AM
1763073592,237.1,0.0,0.0,2025-11-14 04:39:52 AM
1763073608,237.1,0.0,0.0,2025-11-14 04:40:08 AM
1763073626,237.1,0.0,0.0,2025-11-14 04:40:26 AM
1763073643,237.1,0.0,0.0,2025-11-14 04:40:43 AM
1763073659,237.1,0.0,0.0,2025-11-14 04:40:59 AM
1763073675,237.1,0.0,0.0,2025-11-14 04:41:15 AM
1763073692,237.1,0.0,0.0,2025-11-14 04:41:32 AM
1763073708,237.1,0.0,0.0,2025-11-14 04:41:48 AM
1763073724,237.1,0.0,0.0,2025-11-14 04:42:04 AM
1763073741,237.1,0.0,0.0,2025-11-14 04:42:21 AM
1763073757,237.1,0.0,0.0,2025-11-14 04:42:37 AM
1763073773,237.1,0.0,0.0,2025-11-14 04:42:53 AM
1763073790,237.1,0.0,0.0,2025-11-14 04:43:10 AM
1763073806,237.1,0.0,0.0,2025-11-14 04:43:26 AM
1763073822,237.1,0.0,0.0,2025-11-14 04:43:42 AM
1763073839,237.1,0.0,0.0,2025-11-14 04:43:59 AM
1763073855,237.1,0.0,0.0,2025-11-14 04:44:15 AM
1763073871,237.1,0.0,0.0,2025-11-14 04:44:31 AM
1763073888,237.1,0.0,0.0,2025-11-14 04:44:48 AM
1763073904,237.1,0.0,0.0,2025-11-14 04:45:04 AM
1763073921,237.1,0.0,0.0,2025-11-14 04:45:21 AM
1763073937,237.1,0.0,0.0,2025-11-14 04:45:37 AM
1763073953,237.1,0.0,0.0,2025-11-14 04:45:53 AM
1763073970,237.1,0.0,0.0,2025-11-14 04:46:10 AM
1763073986,237.1,0.0,0.0,2025-11-14 04:46:26 AM
1763074002,237.1,0.0,0.0,2025-11-14 04:46:42 AM
1763074019,237.1,0.0,0.0,2025-11-14 04:46:59 AM
1763074035,237.1,0.0,0.0,2025-11-14 04:47:15 AM
1763074051,237.1,0.0,0.0,2025-11-14 04:47:31 AM
1763074068,237.1,0.0,0.0,2025-11-14 04:47:48 AM
1763074084,237.1,0.0,0.0,2025-11-14 04:48:04 AM
1763074100,237.1,0.0,0.0,2025-11-14 04:48:20 AM
1763074117,237.1,0.0,0.0,2025-11-14 04:48:37 AM
1763074133,237.1,0.0,0.0,2025-11-14 04:48:53 AM
1763074149,237.1,0.0,0.0,2025-11-14 04:49:09 AM
1763074166,237.1,0.0,0.0,2025-11-14 04:49:26 AM
1763074182,237.1,0.0,0.0,2025-11-14 04:49:42 AM
1763074199,237.1,0.0,0.0,2025-11-14 04:49:59 AM
1763074215,237.1,0.0,0.0,2025-11-14 04:50:15 AM
1763074231,237.1,0.0,0.0,2025-11-14 04:50:31 AM
1763074248,237.1,0.0,0.0,2025-11-14 04:50:48 AM
1763074264,237.1,0.0,0.0,2025-11-14 04:51:04 AM
1763074280,237.1,0.0,0.0,2025-11-14 04:51:20 AM
1763074297,237.1,0.0,0.0,2025-11-14 04:51:37 AM
1763074313,237.1,0.0,0.0,2025-11-14 04:51:53 AM
1763074329,237.1,0.0,0.0,2025-11-14 04:52:09 AM
1763074346,237.1,0.0,0.0,2025-11-14 04:52:26 AM
1763074362,237.1,0.0,0.0,2025-11-14 04:52:42 AM
1763074378,237.1,0.0,0.0,2025-11-14 04:52:58 AM
1763074395,237.1,0.0,0.0,2025-11-14 04:53:15 AM
1763074411,237.1,0.0,0.0,2025-11-14 04:53:31 AM
1763074428,237.1,0.0,0.0,2025-11-14 04:53:48 AM
1763074444,237.1,0.0,0.0,2025-11-14 04:54:04 AM
1763074460,237.1,0.0,0.0,2025-11-14 04:54:20 AM
1763074477,237.1,0.0,0.0,2025-11-14 04:54:37 AM
1763074493,237.1,0.0,0.0,2025-11-14 04:54:53 AM
1763074509,237.1,0.0,0.0,2025-11-14 04:55:09 AM
1763074526,237.1,0.0,0.0,2025-11-14 04:55:26 AM
1763074542,237.1,0.0,0.0,2025-11-14 04:55:42 AM
1763074558,237.1,0.0,0.0,2025-11-14 04:55:58 AM
1763074575,237.1,0.0,0.0,2025-11-14 04:56:15 AM
1763074591,237.1,0.0,0.0,2025-11-14 04:56:31 AM
1763074607,237.1,0.0,0.0,2025-11-14 04:56:47 AM
1763074624,237.1,0.0,0.0,2025-11-14 04:57:04 AM
1763074640,237.1,0.0,0.0,2025-11-14 04:57:20 AM
1763074656,237.1,0.0,0.0,2025-11-14 04:57:36 AM
1763074672,237.1,0.0,0.0,2025-11-14 04:57:52 AM
1763074689,237.1,0.0,0.0,2025-11-14 04:58:09 AM
1763074705,237.1,0.0,0.0,2025-11-14 04:58:25 AM
1763074721,237.1,0.0,0.0,2025-11-14 04:58:41 AM
1763074738,237.1,0.0,0.0,2025-11-14 04:58:58 AM
1763074754,237.1,0.0,0.0,2025-11-14 04:59:14 AM
1763074770,237.1,0.0,0.0,2025-11-14 04:59:30 AM
1763074787,237.1,0.0,0.0,2025-11-14 04:59:47 AM
1763074803,237.1,0.0,0.0,2025-11-14 05:00:03 AM
1763074820,237.1,0.0,0.0,2025-11-14 05:00:20 AM
1763074836,237.1,0.0,0.0,2025-11-14 05:00:36 AM
1763074852,237.1,0.0,0.0,2025-11-14 05:00:52 AM
1763074869,237.1,0.0,0.0,2025-11-14 05:01:09 AM
1763074885,237.1,0.0,0.0,2025-11-14 05:01:25 AM
1763074901,237.1,0.0,0.0,2025-11-14 05:01:41 AM
1763074918,237.1,0.0,0.0,2025-11-14 05:01:58 AM
1763074934,237.1,0.0,0.0,2025-11-14 05:02:14 AM
1763074950,237.1,0.0,0.0,2025-11-14 05:02:30 AM
1763074967,237.1,0.0,0.0,2025-11-14 05:02:47 AM
1763074983,237.1,0.0,0.0,2025-11-14 05:03:03 AM
1763075000,237.1,0.0,0.0,2025-11-14 05:03:20 AM
1763075016,237.1,0.0,0.0,2025-11-14 05:03:36 AM
1763075032,237.1,0.0,0.0,2025-11-14 05:03:52 AM
1763075049,237.1,0.0,0.0,2025-11-14 05:04:09 AM
1763075065,237.1,0.0,0.0,2025-11-14 05:04:25 AM
1763075082,237.1,0.0,0.0,2025-11-14 05:04:42 AM
1763075098,237.1,0.0,0.0,2025-11-14 05:04:58 AM
1763075114,237.1,0.0,0.0,2025-11-14 05:05:14 AM
1763075131,237.1,0.0,0.0,2025-11-14 05:05:31 AM
1763075147,237.1,0.0,0.0,2025-11-14 05:05:47 AM
1763075164,237.1,0.0,0.0,2025-11-14 05:06:04 AM
1763075180,237.1,0.0,0.0,2025-11-14 05:06:20 AM
1763075196,237.1,0.0,0.0,2025-11-14 05:06:36 AM
1763075213,237.1,0.0,0.0,2025-11-14 05:06:53 AM
1763075229,237.1,0.0,0.0,2025-11-14 05:07:09 AM
1763075245,237.1,0.0,0.0,2025-11-14 05:07:25 AM
1763075262,237.1,0.0,0.0,2025-11-14 05:07:42 AM
1763075278,237.1,0.0,0.0,2025-11-14 05:07:58 AM
1763075294,237.1,0.0,0.0,2025-11-14 05:08:14 AM
1763075311,237.1,0.0,0.0,2025-11-14 05:08:31 AM
1763075327,237.1,0.0,0.0,2025-11-14 05:08:47 AM
1763075344,237.1,0.0,0.0,2025-11-14 05:09:04 AM
1763075360,237.1,0.0,0.0,2025-11-14 05:09:20 AM
1763075376,237.1,0.0,0.0,2025-11-14 05:09:36 AM
1763075393,237.1,0.0,0.0,2025-11-14 05:09:53 AM
1763075409,237.1,0.0,0.0,2025-11-14 05:10:09 AM
1763075425,237.1,0.0,0.0,2025-11-14 05:10:25 AM
1763075442,237.1,0.0,0.0,2025-11-14 05:10:42 AM
1763075458,237.1,0.0,0.0,2025-11-14 05:10:58 AM
1763075474,237.1,0.0,0.0,2025-11-14 05:11:14 AM
1763075492,237.1,0.0,0.0,2025-11-14 05:11:32 AM
1763075508,237.1,0.0,0.0,2025-11-14 05:11:48 AM
1763075525,237.1,0.0,0.0,2025-11-14 05:12:05 AM
1763075541,237.1,0.0,0.0,2025-11-14 05:12:21 AM
1763075558,237.1,0.0,0.0,2025-11-14 05:12:38 AM
1763075574,237.1,0.0,0.0,2025-11-14 05:12:54 AM
1763075590,237.1,0.0,0.0,2025-11-14 05:13:10 AM
1763075607,237.1,0.0,0.0,2025-11-14 05:13:27 AM
1763075623,237.1,0.0,0.0,2025-11-14 05:13:43 AM
1763075639,237.1,0.0,0.0,2025-11-14 05:13:59 AM
1763075655,237.1,0.0,0.0,2025-11-14 05:14:15 AM
1763075672,237.1,0.0,0.0,2025-11-14 05:14:32 AM
1763075688,237.1,0.0,0.0,2025-11-14 05:14:48 AM
1763075705,237.1,0.0,0.0,2025-11-14 05:15:05 AM
1763075721,237.1,0.0,0.0,2025-11-14 05:15:21 AM
1763075737,237.1,0.0,0.0,2025-11-14 05:15:37 AM
1763075754,237.1,0.0,0.0,2025-11-14 05:15:54 AM
1763075770,237.1,0.0,0.0,2025-11-14 05:16:10 AM
1763075786,237.1,0.0,0.0,2025-11-14 05:16:26 AM
1763075803,237.1,0.0,0.0,2025-11-14 05:16:43 AM
1763075819,237.1,0.0,0.0,2025-11-14 05:16:59 AM
1763075835,237.1,0.0,0.0,2025-11-14 05:17:15 AM
1763075852,237.1,0.0,0.0,2025-11-14 05:17:32 AM
1763075868,237.1,0.0,0.0,2025-11-14 05:17:48 AM
1763075884,237.1,0.0,0.0,2025-11-14 05:18:04 AM
1763075901,237.1,0.0,0.0,2025-11-14 05:18:21 AM
1763075917,237.1,0.0,0.0,2025-11-14 05:18:37 AM
1763075933,237.1,0.0,0.0,2025-11-14 05:18:53 AM
1763075950,237.1,0.0,0.0,2025-11-14 05:19:10 AM
1763075966,237.1,0.0,0.0,2025-11-14 05:19:26 AM
1763075982,237.1,0.0,0.0,2025-11-14 05:19:42 AM
1763075999,237.1,0.0,0.0,2025-11-14 05:19:59 AM
1763076015,237.1,0.0,0.0,2025-11-14 05:20:15 AM
1763076031,237.1,0.0,0.0,2025-11-14 05:20:31 AM
1763076048,237.1,0.0,0.0,2025-11-14 05:20:48 AM
1763076064,237.1,0.0,0.0,2025-11-14 05:21:04 AM
1763076080,237.1,0.0,0.0,2025-11-14 05:21:20 AM
1763076097,237.1,0.0,0.0,2025-11-14 05:21:37 AM
1763076113,237.1,0.0,0.0,2025-11-14 05:21:53 AM
1763076130,237.1,0.0,0.0,2025-11-14 05:22:10 AM
1763076146,237.1,0.0,0.0,2025-11-14 05:22:26 AM
1763076162,237.1,0.0,0.0,2025-11-14 05:22:42 AM
1763076179,237.1,0.0,0.0,2025-11-14 05:22:59 AM
1763076195,237.1,0.0,0.0,2025-11-14 05:23:15 AM
1763076211,237.1,0.0,0.0,2025-11-14 05:23:31 AM
1763076228,237.1,0.0,0.0,2025-11-14 05:23:48 AM
1763076244,237.1,0.0,0.0,2025-11-14 05:24:04 AM
1763076261,237.1,0.0,0.0,2025-11-14 05:24:21 AM
1763076277,237.1,0.0,0.0,2025-11-14 05:24:37 AM
1763076294,237.1,0.0,0.0,2025-11-14 05:24:54 AM
1763076310,237.1,0.0,0.0,2025-11-14 05:25:10 AM
1763076326,237.1,0.0,0.0,2025-11-14 05:25:26 AM
1763076343,237.1,0.0,0.0,2025-11-14 05:25:43 AM
1763076359,237.1,0.0,0.0,2025-11-14 05:25:59 AM
1763076375,237.1,0.0,0.0,2025-11-14 05:26:15 AM
1763076392,237.1,0.0,0.0,2025-11-14 05:26:32 AM
1763076408,237.1,0.0,0.0,2025-11-14 05:26:48 AM
1763076424,237.1,0.0,0.0,2025-11-14 05:27:04 AM
1763076441,237.1,0.0,0.0,2025-11-14 05:27:21 AM
1763076457,237.1,0.0,0.0,2025-11-14 05:27:37 AM
1763076473,237.1,0.0,0.0,2025-11-14 05:27:53 AM
1763076490,237.1,0.0,0.0,2025-11-14 05:28:10 AM
1763076506,237.1,0.0,0.0,2025-11-14 05:28:26 AM
1763076522,237.1,0.0,0.0,2025-11-14 05:28:42 AM
1763076539,237.1,0.0,0.0,2025-11-14 05:28:59 AM
1763076555,237.1,0.0,0.0,2025-11-14 05:29:15 AM
1763076571,237.1,0.0,0.0,2025-11-14 05:29:31 AM
1763076588,237.1,0.0,0.0,2025-11-14 05:29:48 AM
1763076604,237.1,0.0,0.0,2025-11-14 05:30:04 AM
1763076620,237.1,0.0,0.0,2025-11-14 05:30:20 AM
1763076637,237.1,0.0,0.0,2025-11-14 05:30:37 AM
1763076653,237.1,0.0,0.0,2025-11-14 05:30:53 AM
1763076670,237.1,0.0,0.0,2025-11-14 05:31:10 AM
1763076686,237.1,0.0,0.0,2025-11-14 05:31:26 AM
1763076702,237.1,0.0,0.0,2025-11-14 05:31:42 AM
1763076719,237.1,0.0,0.0,2025-11-14 05:31:59 AM
1763076735,237.1,0.0,0.0,2025-11-14 05:32:15 AM
1763076751,237.1,0.0,0.0,2025-11-14 05:32:31 AM
1763076768,237.1,0.0,0.0,2025-11-14 05:32:48 AM
1763076784,237.1,0.0,0.0,2025-11-14 05:33:04 AM
1763076800,237.1,0.0,0.0,2025-11-14 05:33:20 AM
1763076817,237.1,0.0,0.0,2025-11-14 05:33:37 AM
1763076833,237.1,0.0,0.0,2025-11-14 05:33:53 AM
1763076849,237.1,0.0,0.0,2025-11-14 05:34:09 AM
1763076866,237.1,0.0,0.0,2025-11-14 05:34:26 AM
1763076882,237.1,0.0,0.0,2025-11-14 05:34:42 AM
1763076899,237.1,0.0,0.0,2025-11-14 05:34:59 AM
1763076915,237.1,0.0,0.0,2025-11-14 05:35:15 AM
1763076931,237.1,0.0,0.0,2025-11-14 05:35:31 AM
1763076948,237.1,0.0,0.0,2025-11-14 05:35:48 AM
1763076964,237.1,0.0,0.0,2025-11-14 05:36:04 AM
1763076980,237.1,0.0,0.0,2025-11-14 05:36:20 AM
1763076997,237.1,0.0,0.0,2025-11-14 05:36:37 AM
1763077013,237.1,0.0,0.0,2025-11-14 05:36:53 AM
1763077029,237.1,0.0,0.0,2025-11-14 05:37:09 AM
1763077046,237.1,0.0,0.0,2025-11-14 05:37:26 AM
1763077063,237.1,0.0,0.0,2025-11-14 05:37:43 AM
1763077079,237.1,0.0,0.0,2025-11-14 05:37:59 AM
1763077095,237.1,0.0,0.0,2025-11-14 05:38:15 AM
1763077112,237.1,0.0,0.0,2025-11-14 05:38:32 AM
1763077128,237.1,0.0,0.0,2025-11-14 05:38:48 AM
1763077144,237.1,0.0,0.0,2025-11-14 05:39:04 AM
1763077161,237.1,0.0,0.0,2025-11-14 05:39:21 AM
1763077177,237.1,0.0,0.0,2025-11-14 05:39:37 AM
1763077193,237.1,0.0,0.0,2025-11-14 05:39:53 AM
1763077210,237.1,0.0,0.0,2025-11-14 05:40:10 AM
1763077227,237.1,0.0,0.0,2025-11-14 05:40:27 AM
1763077244,237.1,0.0,0.0,2025-11-14 05:40:44 AM
1763077263,237.1,0.0,0.0,2025-11-14 05:41:03 AM
1763077280,237.1,0.0,0.0,2025-11-14 05:41:20 AM
1763077297,237.1,0.0,0.0,2025-11-14 05:41:37 AM
1763077313,237.1,0.0,0.0,2025-11-14 05:41:53 AM
1763077330,237.1,0.0,0.0,2025-11-14 05:42:10 AM
1763077346,237.1,0.0,0.0,2025-11-14 05:42:26 AM
1763077362,237.1,0.0,0.0,2025-11-14 05:42:42 AM
1763077379,237.1,0.0,0.0,2025-11-14 05:42:59 AM
1763077395,237.1,0.0,0.0,2025-11-14 05:43:15 AM
1763077411,237.1,0.0,0.0,2025-11-14 05:43:31 AM
1763077428,237.1,0.0,0.0,2025-11-14 05:43:48 AM
1763077444,237.1,0.0,0.0,2025-11-14 05:44:04 AM
1763077461,237.1,0.0,0.0,2025-11-14 05:44:21 AM
1763077477,237.1,0.0,0.0,2025-11-14 05:44:37 AM
1763077494,237.1,0.0,0.0,2025-11-14 05:44:54 AM
1763077510,237.1,0.0,0.0,2025-11-14 05:45:10 AM
1763077526,237.1,0.0,0.0,2025-11-14 05:45:26 AM
1763077543,237.1,0.0,0.0,2025-11-14 05:45:43 AM
1763077559,237.1,0.0,0.0,2025-11-14 05:45:59 AM
1763077575,237.1,0.0,0.0,2025-11-14 05:46:15 AM
1763077592,237.1,0.0,0.0,2025-11-14 05:46:32 AM
1763077610,237.1,0.0,0.0,2025-11-14 05:46:50 AM
1763077627,237.1,0.0,0.0,2025-11-14 05:47:07 AM
1763077644,237.1,0.0,0.0,2025-11-14 05:47:24 AM
1763077660,237.1,0.0,0.0,2025-11-14 05:47:40 AM
1763077677,237.1,0.0,0.0,2025-11-14 05:47:57 AM
1763077693,237.1,0.0,0.0,2025-11-14 05:48:13 AM
1763077709,237.1,0.0,0.0,2025-11-14 05:48:29 AM
1763077726,237.1,0.0,0.0,2025-11-14 05:48:46 AM
1763077742,237.1,0.0,0.0,2025-11-14 05:49:02 AM
1763077758,237.1,0.0,0.0,2025-11-14 05:49:18 AM
1763077775,237.1,0.0,0.0,2025-11-14 05:49:35 AM
1763077791,237.1,0.0,0.0,2025-11-14 05:49:51 AM
1763077807,237.1,0.0,0.0,2025-11-14 05:50:07 AM
1763077824,237.1,0.0,0.0,2025-11-14 05:50:24 AM
1763077840,237.1,0.0,0.0,2025-11-14 05:50:40 AM
1763077856,237.1,0.0,0.0,2025-11-14 05:50:56 AM
1763077873,237.1,0.0,0.0,2025-11-14 05:51:13 AM
1763077889,237.1,0.0,0.0,2025-11-14 05:51:29 AM
1763077905,237.1,0.0,0.0,2025-11-14 05:51:45 AM
1763077922,237.1,0.0,0.0,2025-11-14 05:52:02 AM
1763077938,237.1,0.0,0.0,2025-11-14 05:52:18 AM
1763077955,237.1,0.0,0.0,2025-11-14 05:52:35 AM
1763077971,237.1,0.0,0.0,2025-11-14 05:52:51 AM
1763077987,237.1,0.0,0.0,2025-11-14 05:53:07 AM
1763078004,237.1,0.0,0.0,2025-11-14 05:53:24 AM
1763078020,237.1,0.0,0.0,2025-11-14 05:53:40 AM
1763078036,237.1,0.0,0.0,2025-11-14 05:53:56 AM
1763078053,237.1,0.0,0.0,2025-11-14 05:54:13 AM
1763078069,237.1,0.0,0.0,2025-11-14 05:54:29 AM
1763078086,237.1,0.0,0.0,2025-11-14 05:54:46 AM
1763078102,237.1,0.0,0.0,2025-11-14 05:55:02 AM
1763078118,237.1,0.0,0.0,2025-11-14 05:55:18 AM
1763078135,237.1,0.0,0.0,2025-11-14 05:55:35 AM
1763078151,237.1,0.0,0.0,2025-11-14 05:55:51 AM
1763078168,237.1,0.0,0.0,2025-11-14 05:56:08 AM
1763078184,237.1,0.0,0.0,2025-11-14 05:56:24 AM
1763078202,237.1,0.0,0.0,2025-11-14 05:56:42 AM
1763078219,237.1,0.0,0.0,2025-11-14 05:56:59 AM
1763078238,237.1,0.0,0.0,2025-11-14 05:57:18 AM
1763078258,237.1,0.0,0.0,2025-11-14 05:57:38 AM
1763078274,237.1,0.0,0.0,2025-11-14 05:57:54 AM
1763078290,237.1,0.0,0.0,2025-11-14 05:58:10 AM
1763078307,237.1,0.0,0.0,2025-11-14 05:58:27 AM
1763078323,237.1,0.0,0.0,2025-11-14 05:58:43 AM
1763078339,237.1,0.0,0.0,2025-11-14 05:58:59 AM
1763078356,237.1,0.0,0.0,2025-11-14 05:59:16 AM
1763078372,237.1,0.0,0.0,2025-11-14 05:59:32 AM
1763078388,237.1,0.0,0.0,2025-11-14 05:59:48 AM
1763078405,237.1,0.0,0.0,2025-11-14 06:00:05 AM
1763078421,237.1,0.0,0.0,2025-11-14 06:00:21 AM
1763078438,237.1,0.0,0.0,2025-11-14 06:00:38 AM
1763078454,237.1,0.0,0.0,2025-11-14 06:00:54 AM
1763078470,237.1,0.0,0.0,2025-11-14 06:01:10 AM
1763078487,237.1,0.0,0.0,2025-11-14 06:01:27 AM
1763078503,237.1,0.0,0.0,2025-11-14 06:01:43 AM
1763078520,237.1,0.0,0.0,2025-11-14 06:02:00 AM
1763078536,237.1,0.0,0.0,2025-11-14 06:02:16 AM
1763078552,237.1,0.0,0.0,2025-11-14 06:02:32 AM
1763078569,237.1,0.0,0.0,2025-11-14 06:02:49 AM
1763078585,237.1,0.0,0.0,2025-11-14 06:03:05 AM
1763078601,237.1,0.0,0.0,2025-11-14 06:03:21 AM
1763078618,237.1,0.0,0.0,2025-11-14 06:03:38 AM
1763078634,237.1,0.0,0.0,2025-11-14 06:03:54 AM
1763078650,237.1,0.0,0.0,2025-11-14 06:04:10 AM
1763078667,237.1,0.0,0.0,2025-11-14 06:04:27 AM
1763078683,237.1,0.0,0.0,2025-11-14 06:04:43 AM
1763078699,237.1,0.0,0.0,2025-11-14 06:04:59 AM
1763078716,237.1,0.0,0.0,2025-11-14 06:05:16 AM
1763078732,237.1,0.0,0.0,2025-11-14 06:05:32 AM
1763078749,237.1,0.0,0.0,2025-11-14 06:05:49 AM
1763078765,237.1,0.0,0.0,2025-11-14 06:06:05 AM
1763078781,237.1,0.0,0.0,2025-11-14 06:06:21 AM
1763078798,237.1,0.0,0.0,2025-11-14 06:06:38 AM
1763078814,237.1,0.0,0.0,2025-11-14 06:06:54 AM
1763078831,237.1,0.0,0.0,2025-11-14 06:07:11 AM
1763078847,237.1,0.0,0.0,2025-11-14 06:07:27 AM
1763078863,237.1,0.0,0.0,2025-11-14 06:07:43 AM
1763078880,237.1,0.0,0.0,2025-11-14 06:08:00 AM
1763078896,237.1,0.0,0.0,2025-11-14 06:08:16 AM
1763078912,237.1,0.0,0.0,2025-11-14 06:08:32 AM
1763078929,237.1,0.0,0.0,2025-11-14 06:08:49 AM
1763078945,237.1,0.0,0.0,2025-11-14 06:09:05 AM
1763078961,237.1,0.0,0.0,2025-11-14 06:09:21 AM
1763078978,237.1,0.0,0.0,2025-11-14 06:09:38 AM
1763078994,237.1,0.0,0.0,2025-11-14 06:09:54 AM
1763079010,237.1,0.0,0.0,2025-11-14 06:10:10 AM
1763079027,237.1,0.0,0.0,2025-11-14 06:10:27 AM
1763079043,237.1,0.0,0.0,2025-11-14 06:10:43 AM
1763079059,237.1,0.0,0.0,2025-11-14 06:10:59 AM
1763079076,237.1,0.0,0.0,2025-11-14 06:11:16 AM
1763079093,237.1,0.0,0.0,2025-11-14 06:11:33 AM
1763079109,237.1,0.0,0.0,2025-11-14 06:11:49 AM
1763079125,237.1,0.0,0.0,2025-11-14 06:12:05 AM
1763079142,237.1,0.0,0.0,2025-11-14 06:12:22 AM
1763079158,237.1,0.0,0.0,2025-11-14 06:12:38 AM
1763079174,237.1,0.0,0.0,2025-11-14 06:12:54 AM
1763079191,237.1,0.0,0.0,2025-11-14 06:13:11 AM
1763079207,237.1,0.0,0.0,2025-11-14 06:13:27 AM
1763079225,237.1,0.0,0.0,2025-11-14 06:13:45 AM
1763079243,237.1,0.0,0.0,2025-11-14 06:14:03 AM
1763079261,237.1,0.0,0.0,2025-11-14 06:14:21 AM
1763079278,237.1,0.0,0.0,2025-11-14 06:14:38 AM
1763079294,237.1,0.0,0.0,2025-11-14 06:14:54 AM
1763079310,237.1,0.0,0.0,2025-11-14 06:15:10 AM
1763079327,237.1,0.0,0.0,2025-11-14 06:15:27 AM
1763079343,237.1,0.0,0.0,2025-11-14 06:15:43 AM
1763079359,237.1,0.0,0.0,2025-11-14 06:15:59 AM
1763079376,237.1,0.0,0.0,2025-11-14 06:16:16 AM
1763079392,237.1,0.0,0.0,2025-11-14 06:16:32 AM
1763079408,237.1,0.0,0.0,2025-11-14 06:16:48 AM
1763079425,237.1,0.0,0.0,2025-11-14 06:17:05 AM
1763079441,237.1,0.0,0.0,2025-11-14 06:17:21 AM
1763079457,237.1,0.0,0.0,2025-11-14 06:17:37 AM
1763079474,237.1,0.0,0.0,2025-11-14 06:17:54 AM
1763079490,237.1,0.0,0.0,2025-11-14 06:18:10 AM
1763079507,237.1,0.0,0.0,2025-11-14 06:18:27 AM
1763079523,237.1,0.0,0.0,2025-11-14 06:18:43 AM
1763079539,237.1,0.0,0.0,2025-11-14 06:18:59 AM
1763079556,237.1,0.0,0.0,2025-11-14 06:19:16 AM
1763079572,237.1,0.0,0.0,2025-11-14 06:19:32 AM
1763079588,237.1,0.0,0.0,2025-11-14 06:19:48 AM
1763079605,237.1,0.0,0.0,2025-11-14 06:20:05 AM
1763079621,237.1,0.0,0.0,2025-11-14 06:20:21 AM
